Stnmr,x,y,Category,Sequence,Category_Bool,Length,QLev,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Param14,Param15,Param16,Param17,Param18,Param19,Param20,Param21,Param22,Param23,Param24,Param25,Param26,Param27,Param28,Param29,Param30,Param31,Param32,Param33,Param34,Param35,Param36,Param37,Param38,Param39,Param40,Param41,Param42,Param43,Param44,Param45,Param46,Param47,Param48,Param49,Param50,Param51,Param52,Param53,Param54,Param55,Param56,Param57,Param58,Param59,Param60,Param61,Param62,Param63,Param64,Param65,Param66,Param67,Param68,Param69,Param70,Param71,Param72,Param73,Param74,Param75,Param76,Param77,Param78,Param79,Param80,Param81,Param82,Param83,Param84,Param85,Param86,Param87,Param88,Param89,Param90,Param91,Param92,Delta_Param_1,Delta_Param_2,Delta_Param_3,Delta_Param_4,Delta_Param_5,Delta_Param_6,Delta_Param_7,Delta_Param_8,Delta_Param_9,Delta_Param_10,Delta_Param_11,Delta_Param_12,Delta_Param_13,Delta_Param_14,Delta_Param_15,Delta_Param_16,Delta_Param_17,Delta_Param_18,Delta_Param_19,Delta_Param_20,Delta_Param_21,Delta_Param_22,Delta_Param_23,Delta_Param_24,Delta_Param_25,Delta_Param_26,Delta_Param_27,Delta_Param_28,Delta_Param_29,Delta_Param_30,Delta_Param_31,Delta_Param_32,Delta_Param_33,Delta_Param_34,Delta_Param_35,Delta_Param_36,Delta_Param_37,Delta_Param_38,Delta_Param_39,Delta_Param_40,Delta_Param_41,Delta_Param_42,Delta_Param_43,Delta_Param_44,Delta_Param_45,Delta_Param_46,Delta_Param_47,Delta_Param_48,Delta_Param_49,Delta_Param_50,Delta_Param_51,Delta_Param_52,Delta_Param_53,Delta_Param_54,Delta_Param_55,Delta_Param_56,Delta_Param_57,Delta_Param_58,Delta_Param_59,Delta_Param_60,Delta_Param_61,Delta_Param_62,Delta_Param_63,Delta_Param_64,Delta_Param_65,Num_Fail_M1,SumOfDeviation_M1,Category_M1,SubCategory_M1,Outlier_M1,Category1_M1,OutBand_M1,Category1_M2,Category1_M2,Outband_M2,Outlier_M2,Threshold_M2,Weight_M2,HardBin_2_GDBN,Edge_M2
3,52,19,1,B_17,TRUE,81008,0.2945,8.379449,7.798784,17.44093,17.80817,32.61372,6.821397,0.357999,1.820033,5.663963,1.483659,0.9755512,0.0692212,0.103904,0.0810892,7.523516,0.1016304,77.69341,12.1927,0.768644,0.0616256,0.1143625,0.0889606,0.921691,9.36486,8.1527,18.81374,17.25788,31.04076,6.821397,0.357999,1.820033,5.663963,1.475742,2.138608,0.029765,0.103904,0.0810892,7.56288,0.1016304,109.9152,19.62184,0.7291775,0.0616256,0.1143625,0.0889606,0.921691,12.24226,14.40522,21.04946,22.76079,67.41536,6.821397,0.357999,1.820033,5.663963,1.475742,0.9518153,0.029765,0.103904,0.0810892,7.523516,0.1016304,77.69341,12.11367,0.7291775,0.0616256,0.1143625,0.0889606,0.921691,7.551705,7.641488,18.26462,17.02204,33.75411,6.821397,0.357999,1.820033,5.663963,2.061547,0.9597273,0.0692212,0.103904,0.0810892,7.56288,0.1016304,109.9152,19.62184,0.7291775,0.0616256,0.1143625,0.0889606,0.921691,-0.9854101,-0.3539161,-1.372812,0.5502906,1.572957,0,0,0,0,0.00791624,-1.163057,0.0394562,0,0,-0.0393638,0,-32.22176,-7.429139,0.03946648,0,0,0,0,-3.862808,-6.606432,-3.608536,-4.952619,-34.80165,0,0,0,0,0.00791624,0.02373586,0.0394562,0,0,0,0,0,0.07903297,0.03946648,0,0,0,0,0.8277441,0.1572957,-0.8236878,0.7861294,-1.140393,0,0,0,0,-0.5778885,0.01582393,0,0,0,-0.0393638,0,-32.22176,-7.429139,0.03946648,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.7471909,1,TRUE
5,53,21,1,B_17,TRUE,81008,0.2945,12.91823,8.239038,11.30509,18.30488,28.46585,6.481133,0.37708,1.686366,5.615615,1.430884,0.8392833,0.1247174,0.0435,0.061384,8.630012,0.0714226,75.97514,11.14736,0.775775,0.08672,0.108725,0.0429358,0.9149208,13.3918,8.51534,11.97753,18.54241,27.2488,6.481133,0.37708,1.686366,5.615615,1.422965,1.885237,0.1247174,0.0435,0.061384,8.630012,0.0318828,107.7228,18.1195,0.775775,0.08672,0.108725,0.0429358,0.9149208,15.56234,21.46212,22.61793,22.97629,47.66379,6.481133,0.37708,1.686366,5.615615,1.422965,0.8234355,0.1247174,0.0435,0.061384,8.630012,0.0318828,75.97514,11.06858,0.775775,0.08672,0.108725,0.0429358,0.9149208,13.5102,8.317981,11.30509,19.17582,27.0525,6.481133,0.37708,1.686366,5.615615,1.993193,0.8234355,0.1247174,0.0435,0.061384,8.669282,0.0318828,107.7228,18.1195,0.775775,0.08672,0.108725,0.0429358,0.9149208,-0.4735701,-0.2763029,-0.672441,-0.2375282,1.217047,0,0,0,0,0.00791985,-1.045953,0,0,0,0,0.0395398,-31.74762,-6.972137,0,0,0,0,0,-2.644101,-13.22309,-11.31284,-4.671408,-19.19794,0,0,0,0,0.00791985,0.01584779,0,0,0,0,0.0395398,0,0.07878058,0,0,0,0,0,-0.5919626,-0.0789436,0,-0.8709393,1.413345,0,0,0,0,-0.5623087,0.01584779,0,0,0,-0.0392711,0.0395398,-31.74762,-6.972137,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.9270833,1,FALSE
6,53,20,1,B_17,TRUE,81008,0.2945,6.738468,4.579574,11.01848,18.22706,37.97544,6.492135,0.3991322,1.709897,5.531579,1.416217,0.8470098,0.0915599,0.099653,0.0776256,7.37537,0.1273,76.23537,11.30327,0.7653024,0.0209326,0.1140818,0.1431028,0.8888135,6.659878,4.815754,10.9792,18.65788,37.818,6.45288,0.3991322,1.709897,5.531579,1.416217,1.930925,0.0522006,0.099653,0.0776256,7.37537,0.1273,107.99,18.35297,0.7653024,0.0209326,0.07468411,0.1037266,0.8888135,10.98227,8.397814,14.39695,15.32878,76.07592,6.45288,0.3991322,1.709897,5.531579,1.408299,0.8390979,0.0522006,0.099653,0.0776256,7.37537,0.1273,76.27459,11.22494,0.7653024,0.0209326,0.07468411,0.1037266,0.8888135,6.93494,4.579574,10.93991,18.57955,37.6212,6.45288,0.3991322,1.709897,5.531579,1.978341,0.8390979,0.0522006,0.099653,0.0776256,7.37537,0.1273,107.99,18.39213,0.7653024,0.0209326,0.07468411,0.1037266,0.8888135,0.07858919,-0.2361797,0.03928412,-0.4308242,0.1574419,0.03925525,0,0,0,0,-1.083915,0.0393593,0,0,0,0,-31.75459,-7.0497,0,0,0.0393977,0.03937621,0,-4.243806,-3.81824,-3.378467,2.898277,-38.10048,0.03925525,0,0,0,0.00791717,0.00791182,0.0393593,0,0,0,0,-0.039205,0.07832982,0,0,0.0393977,0.03937621,0,-0.1964723,0,0.07856917,-0.3524926,0.3542416,0.03925525,0,0,0,-0.5621242,0.00791182,0.0393593,0,0,0,0,-31.75459,-7.088864,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.9270833,1,FALSE
7,53,19,1,B_17,TRUE,81008,0.2945,13.77573,14.01439,12.42856,23.63985,20.85262,6.453484,0.3728936,1.761202,5.646677,1.445274,0.8915105,0.105011,0.0750487,0.1487099,7.438736,0.0654382,76.77263,11.51479,0.791852,0.0736916,0.1188366,0.121082,0.8757574,13.85438,15.3926,12.23236,24.30822,19.43883,6.453484,0.3728936,1.761202,5.646677,1.445274,1.984939,0.105011,0.0750487,0.1093796,7.478088,0.0654382,108.6511,18.72244,0.791852,0.0736916,0.1188366,0.121082,0.8365587,20.225,20.07851,23.6117,28.00392,52.58432,6.453484,0.3728936,1.761202,5.646677,1.445274,0.8756639,0.105011,0.0750487,0.1093796,7.438736,0.0654382,76.77263,11.43645,0.7525732,0.0736916,0.1188366,0.121082,0.8757574,13.97236,15.11696,11.95769,25.92018,17.9465,6.453484,0.3728936,1.721968,5.646677,2.015824,0.8835873,0.105011,0.0750487,0.1487099,7.478088,0.0261628,108.6117,18.72244,0.7525732,0.0736916,0.1188366,0.121082,0.8757574,-0.0786502,-1.378208,0.1961952,-0.6683711,1.413789,0,0,0,0,0,-1.093428,0,0,0.03933031,-0.0393516,0,-31.87849,-7.207647,0,0,0,0,0.03919873,-6.449267,-6.06412,-11.18314,-4.364066,-31.73169,0,0,0,0,0,0.01584674,0,0,0.03933031,0,0,0,0.07834379,0.03927882,0,0,0,0,-0.1966245,-1.102567,0.4708692,-2.280323,2.906119,0,0,0.03923406,0,-0.5705503,0.00792334,0,0,0,-0.0393516,0.0392754,-31.83908,-7.207647,0.03927882,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.7864582,1,FALSE
8,53,18,1,B_17,TRUE,81008,0.2945,14.38382,16.05347,13.62988,20.77189,20.65616,6.748798,0.3645696,1.786675,5.65272,1.460834,0.9639857,0.0611225,0.1037954,0.0699872,7.484356,0.0308108,77.58599,12.24895,0.8257896,0.0670949,0.1115072,0.0356903,0.9149506,15.44256,16.95532,14.53723,21.9892,16.96778,6.748798,0.3645696,1.786675,5.65272,1.460834,2.126919,0.0611225,0.1037954,0.0699872,7.523675,0.0308108,109.7425,19.49998,0.7864357,0.0670949,0.1115072,0.0356903,0.8756648,25.08884,23.42512,23.3741,24.38456,47.5735,6.748798,0.3645696,1.786675,5.65272,1.460834,0.9560747,0.0217764,0.1037954,0.0699872,7.484356,0.0308108,77.58599,12.13136,0.7864357,0.0670949,0.07226,0.0356903,0.8756648,15.5602,17.30822,14.30053,22.02847,16.33997,6.748798,0.3645696,1.786675,5.65272,2.030726,0.9560747,0.0217764,0.1037954,0.0699872,7.523675,0.0308108,109.7425,19.49998,0.7864357,0.0670949,0.1115072,0.0356903,0.9149506,-1.058738,-0.9018518,-0.9073569,-1.217311,3.688382,0,0,0,0,0,-1.162933,0,0,0,-0.0393181,0,-32.15656,-7.251038,0.03935391,0,0,0,0.03928581,-10.70501,-7.371649,-9.744225,-3.612665,-26.91734,0,0,0,0,0,0.00791112,0.0393461,0,0,0,0,0,0.1175851,0.03935391,0,0.0392472,0,0.03928581,-1.176376,-1.25475,-0.6706555,-1.25658,4.316192,0,0,0,0,-0.5698922,0.00791112,0.0393461,0,0,-0.0393181,0,-32.15656,-7.251038,0.03935391,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.7081079,1,TRUE
3,52,23,1,B_17,TRUE,75988,0.2945,6.999875,6.225824,17.59782,17.45441,30.17563,6.58571,0.357999,1.701691,5.663963,1.428245,0.8094002,0.029765,0.103904,0.0810892,7.405424,0.1016304,76.62595,10.88865,0.7291775,0.101119,0.1143625,0.0889606,0.921691,6.881626,4.456244,17.32326,16.43244,33.75411,6.58571,0.357999,1.701691,5.663963,1.420328,1.837954,0.029765,0.103904,0.0810892,7.444788,0.1016304,108.5314,17.92262,0.7291775,0.0616256,0.1143625,0.0889606,0.921691,10.46852,13.02888,18.81374,24.0186,61.51678,6.58571,0.357999,1.701691,5.663963,1.428245,0.7856644,0.029765,0.103904,0.0810892,7.405424,0.1016304,76.62595,10.80961,0.7291775,0.0616256,0.1143625,0.0889606,0.921691,6.842209,6.107852,17.24481,16.90412,31.434,6.58571,0.357999,1.701691,5.663963,1.998217,0.8014883,0.029765,0.103904,0.0810892,7.444788,0.1016304,108.5709,17.92262,0.7291775,0.0616256,0.1143625,0.0889606,0.921691,0.1182496,1.76958,0.2745632,1.02197,-3.578477,0,0,0,0,0.00791624,-1.028553,0,0,0,-0.0393638,0,-31.90546,-7.033973,0,0.0394934,0,0,0,-3.468643,-6.803052,-1.215918,-6.564185,-31.34115,0,0,0,0,0,0.0237358,0,0,0,0,0,0,0.0790339,0,0.0394934,0,0,0,0.1576659,0.117972,0.3530104,0.5502924,-1.258366,0,0,0,0,-0.5699722,0.00791194,0,0,0,-0.0393638,0,-31.94501,-7.033973,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.8593748,1,FALSE
4,52,22,1,B_17,TRUE,75988,0.2945,9.04253,8.265261,11.56335,14.90852,35.35712,6.670839,0.374323,1.839446,5.748787,1.45907,0.8569283,0.0913428,0.1129428,0.062142,8.032608,0.0827614,76.90088,11.25553,0.8282925,0.128169,0.14148,0.0549968,0.8608675,9.278065,7.833038,11.16937,15.06596,36.26231,6.670839,0.374323,1.839446,5.748787,1.443231,1.940437,0.0913428,0.1129428,0.1016015,8.032608,0.0827614,108.8163,18.22347,0.8282925,0.0886928,0.1019616,0.0549968,0.9002151,13.24289,13.56982,16.25179,19.31685,68.57391,6.631507,0.374323,1.839446,5.748787,1.451151,0.8490195,0.0913428,0.1129428,0.1016015,8.032608,0.0827614,76.90088,11.17679,0.8282925,0.128169,0.14148,0.0549968,0.8608675,9.749132,8.108088,11.32696,14.31812,35.82939,6.670839,0.374323,1.839446,5.748787,2.029288,0.8490195,0.0913428,0.1129428,0.1016015,8.032608,0.0827614,108.8556,18.26284,0.8282925,0.128169,0.1019616,0.0549968,0.8608675,-0.2355343,0.4322222,0.3939858,-0.1574401,-0.9051971,0,0,0,0,0.01583935,-1.083508,0,0,-0.0394595,0,0,-31.91545,-6.967941,0,0.0394762,0.0395184,0,-0.0393477,-4.20036,-5.304555,-4.688433,-4.408331,-33.2168,0.03933208,0,0,0,0.00791973,0.00790879,0,0,-0.0394595,0,0,0,0.07873401,0,0,0,0,0,-0.7066019,0.1571719,0.2363911,0.5904017,-0.4722737,0,0,0,0,-0.5702176,0.00790879,0,0,-0.0394595,0,0,-31.95471,-7.007308,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.8385414,1,FALSE
5,53,25,1,B_17,TRUE,75988,0.2945,13.66805,10.37052,13.91574,17.11724,26.18879,6.481133,0.37708,1.725738,5.655135,1.430884,0.7758922,0.1247174,0.0435,0.061384,7.334082,0.0714226,76.25087,10.51711,0.775775,0.047192,0.1482725,0.0429358,0.9149208,13.31288,10.2521,13.36197,16.9193,27.8377,6.481133,0.37708,1.686366,5.655135,1.422965,1.734683,0.1247174,0.0435,0.061384,7.334082,0.0318828,108.156,17.13473,0.775775,0.047192,0.108725,0.0429358,0.9149208,15.95698,24.10674,24.87259,23.49094,52.21791,6.481133,0.37708,1.686366,5.655135,1.422965,0.7600444,0.1247174,0.0435,0.061384,7.334082,0.0714226,76.25087,10.39894,0.7362249,0.047192,0.108725,0.0429358,0.9149208,13.9443,10.80471,13.9553,18.14653,24.61841,6.481133,0.37708,1.725738,5.655135,2.001113,0.7679683,0.1247174,0.0435,0.061384,7.334082,0.0318828,108.156,17.13473,0.7362249,0.08672,0.108725,0.0429358,0.9149208,0.3551776,0.1184158,0.5537755,0.1979396,-1.648903,0,0,0.03937224,0,0.00791985,-0.9587908,0,0,0,0,0.0395398,-31.90517,-6.617621,0,0,0.03954751,0,0,-2.288923,-13.73622,-10.95685,-6.373702,-26.02911,0,0,0.03937224,0,0.00791985,0.01584773,0,0,0,0,0,0,0.1181718,0.03955013,0,0.03954751,0,0,-0.2762489,-0.434191,-0.0395551,-1.029294,1.570385,0,0,0,0,-0.5702284,0.00792387,0,0,0,0,0.0395398,-31.90517,-6.617621,0.03955013,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.8749998,1,FALSE
6,53,24,1,B_17,TRUE,75988,0.2945,8.192364,3.831671,11.56847,18.73621,37.46376,6.492135,0.3991322,1.749439,5.688933,1.439968,0.8311862,0.0915599,0.099653,0.0776256,7.414712,0.16663,76.54901,10.75496,0.7653024,0.0209326,0.1140818,0.1431028,0.8888135,8.310247,5.170023,11.41133,19.63703,35.77128,6.492135,0.3991322,1.749439,5.688933,1.439968,1.883454,0.0522006,0.099653,0.0776256,7.454054,0.1273,108.5388,17.45217,0.7653024,0.0209326,0.1140818,0.1037266,0.8888135,11.68957,8.397814,14.98622,17.32624,78.51624,6.492135,0.3991322,1.749439,5.688933,1.432051,0.8153626,0.0915599,0.099653,0.0776256,7.414712,0.16663,76.54901,10.67663,0.7653024,0.0209326,0.07468411,0.1037266,0.8888135,7.36718,4.42212,11.05777,18.89287,38.17224,6.492135,0.3991322,1.749439,5.688933,2.01001,0.8153626,0.0522006,0.1391392,0.0776256,7.454054,0.1273,108.578,17.45217,0.7653024,0.0209326,0.1140818,0.1037266,0.8888135,-0.1178831,-1.338352,0.1571383,-0.9008162,1.692478,0,0,0,0,0,-1.052268,0.0393593,0,0,-0.0393419,0.03933,-31.98981,-6.697215,0,0,0,0.03937621,0,-3.49721,-4.566143,-3.417752,1.409972,-41.05248,0,0,0,0,0.00791729,0.01582358,0,0,0,0,0,0,0.07832982,0,0,0.0393977,0.03937621,0,0.8251844,-0.5904492,0.5106991,-0.1566634,-0.7084832,0,0,0,0,-0.5700414,0.01582358,0.0393593,-0.0394862,0,-0.0393419,0.03933,-32.02901,-6.697215,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.8437498,1,FALSE
8,53,22,1,B_17,TRUE,75988,0.2945,14.54068,14.17135,12.99867,18.37654,23.08892,6.434694,0.3645696,1.707914,5.61342,1.429173,0.8215857,0.0611225,0.1037954,0.0699872,7.327083,0.0308108,76.05473,10.99471,0.8257896,0.0670949,0.1115072,0.0356903,0.8756648,14.9328,14.95557,12.91977,20.96823,19.8714,6.434694,0.3645696,1.668534,5.61342,1.421258,1.865852,0.0611225,0.1037954,0.0699872,7.327083,0.0308108,107.7401,17.97139,0.8257896,0.0670949,0.1115072,0.0356903,0.8756648,25.20647,20.79799,21.95389,22.65676,52.94912,6.434694,0.3645696,1.707914,5.61342,1.421258,0.8057635,0.0217764,0.1037954,0.0699872,7.327083,0.0308108,76.05473,10.91632,0.8257896,0.0670949,0.07226,0.0356903,0.8756648,15.05044,15.97505,12.64362,19.51531,20.10682,6.434694,0.3645696,1.707914,5.61342,1.99115,0.8136746,0.0217764,0.1037954,0.0699872,7.327083,0.0308108,107.7794,17.97139,0.8257896,0.0670949,0.1115072,0.0356903,0.8756648,-0.392125,-0.7842183,0.07890072,-2.591694,3.217524,0,0,0.03938016,0,0.00791508,-1.044267,0,0,0,0,0,-31.6854,-6.976673,0,0,0,0,0,-10.6658,-6.626643,-8.955218,-4.280223,-29.86019,0,0,0,0,0.00791508,0.01582224,0.0393461,0,0,0,0,0,0.07839035,0,0,0.0392472,0,0,-0.5097622,-1.803702,0.3550528,-1.138775,2.982097,0,0,0,0,-0.5619772,0.00791112,0.0393461,0,0,0,0,-31.72467,-6.976673,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.8593749,1,FALSE
1,52,29,1,B_17,TRUE,86795,0.2945,8.521752,8.136812,15.65048,13.40351,45.39792,6.96471,0.3861108,1.855905,5.678069,1.451901,0.8796333,0.0600655,0.0532864,0.141944,7.445519,0.0609758,77.84798,11.4846,0.7432618,0.0334624,0.089889,0.0908954,0.882929,8.482237,8.532187,15.84791,14.50806,44.21725,6.96471,0.3861108,1.855905,5.638591,1.443977,1.955674,0.0600655,0.0532864,0.141944,7.445519,0.0609758,110.183,18.62779,0.7432618,0.0334624,0.089889,0.0908954,0.882929,17.2549,15.09541,18.61198,33.3642,67.59454,6.96471,0.3861108,1.855905,5.678069,1.443977,0.8638092,0.0600655,0.0532864,0.102406,7.445519,0.0609758,77.84798,11.40567,0.7432618,0.0334624,0.089889,0.0908954,0.882929,8.126588,8.453112,16.12432,13.36406,45.2405,6.96471,0.3861108,1.855905,5.678069,2.022391,0.8717212,0.0600655,0.0532864,0.102406,7.445519,0.0609758,110.2225,18.62779,0.7432618,0.0334624,0.089889,0.0908954,0.882929,0.03951602,-0.3953753,-0.1974329,-1.104545,1.180671,0,0,0,0.0394783,0.00792346,-1.07604,0,0,0,0,0,-32.33502,-7.143184,0,0,0,0,0,-8.733146,-6.9586,-2.961501,-19.96069,-22.19661,0,0,0,0,0.00792346,0.0158241,0,0,0.039538,0,0,0,0.07893052,0,0,0,0,0,0.3951648,-0.3162995,-0.4738402,0.03944803,0.1574233,0,0,0,0,-0.5704906,0.00791205,0,0,0.039538,0,0,-32.3745,-7.143184,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.8536586,1,TRUE
2,52,28,1,B_17,TRUE,86795,0.2945,7.83422,17.4843,13.62354,17.98953,31.60394,6.912086,0.3430552,1.779635,5.5863,1.449952,0.8895224,0.0845571,0.1118512,0.0862991,8.41812,0.1011748,77.41525,11.77268,0.7835233,0.0579082,0.1236234,0.0899495,0.9006483,7.51971,17.60219,13.1495,19.36675,31.36831,6.912086,0.3430552,1.779635,5.5863,1.442035,1.989566,0.0450628,0.1118512,0.0862991,8.45738,0.1011748,109.5642,19.23299,0.7835233,0.0579082,0.1236234,0.0899495,0.9006483,13.57403,26.83635,21.24764,33.76852,55.95196,6.912086,0.3430552,1.779635,5.5863,1.442035,0.8736945,0.0450628,0.1118512,0.0862991,8.41812,0.1011748,77.4547,11.73342,0.7835233,0.0579082,0.1236234,0.0899495,0.9006483,7.441083,17.91654,13.58404,19.83893,29.91528,6.912086,0.3430552,1.779635,5.5863,2.019919,0.8816085,0.0450628,0.1118512,0.0862991,8.41812,0.0616881,109.5642,19.23299,0.7835233,0.0579082,0.1236234,0.050494,0.9006483,0.3145104,-0.1178831,0.4740376,-1.377219,0.2356246,0,0,0,0,0.00791624,-1.100043,0.0394943,0,0,-0.0392599,0,-32.14898,-7.460311,0,0,0,0,0,-5.739815,-9.352043,-7.624098,-15.77899,-24.34802,0,0,0,0,0.00791624,0.01582794,0.0394943,0,0,0,0,-0.0394508,0.03926549,0,0,0,0,0,0.3931378,-0.432238,0.03950391,-1.849407,1.688654,0,0,0,0,-0.5699678,0.00791397,0.0394943,0,0,0,0.0394867,-32.14898,-7.460311,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.8426965,1,TRUE
3,52,27,1,B_17,TRUE,86795,0.2945,7.315206,5.635964,17.00947,15.76423,32.45642,6.703554,0.357999,1.741138,5.62441,1.444077,0.8568719,0.029765,0.103904,0.0810892,7.484152,0.1016304,76.86314,10.96768,0.7291775,0.101119,0.1143625,0.0889606,0.921691,7.196957,6.225824,18.18617,16.7469,30.09699,6.703554,0.3974869,1.741138,5.62441,1.436161,1.917073,0.029765,0.103904,0.0810892,7.484152,0.1016304,108.8477,18.00165,0.7291775,0.101119,0.1143625,0.0889606,0.921691,9.601357,11.57389,18.85296,22.28911,61.59543,6.703554,0.357999,1.741138,5.62441,1.436161,0.841048,0.029765,0.103904,0.0810892,7.484152,0.1016304,76.86314,10.88865,0.7291775,0.0616256,0.1143625,0.0889606,0.921691,6.999875,7.602164,17.36248,16.55036,29.86104,6.703554,0.357999,1.741138,5.62441,2.014049,0.84896,0.029765,0.103904,0.0810892,7.484152,0.1016304,108.8477,18.00165,0.7291775,0.101119,0.1143625,0.0889606,0.921691,0.1182491,-0.5898597,-1.176694,-0.9826627,2.359433,0,-0.0394879,0,0,0.00791636,-1.060201,0,0,0,0,0,-31.98455,-7.033972,0,0,0,0,0,-2.286151,-5.937924,-1.84349,-6.524879,-29.13901,0,0,0,0,0.00791636,0.01582393,0,0,0,0,0,0,0.07903297,0,0.0394934,0,0,0,0.3153309,-1.9662,-0.3530085,-0.7861312,2.595378,0,0,0,0,-0.5699721,0.00791194,0,0,0,0,0,-31.98455,-7.033972,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.8864863,1,TRUE
4,52,26,1,B_17,TRUE,86795,0.2945,10.02392,7.754452,12.46952,16.79781,33.90093,6.749503,0.374323,1.800133,5.669637,1.443231,0.8727459,0.0913428,0.1129428,0.1016015,7.405047,0.0827614,77.29344,11.05869,0.788794,0.0886928,0.1019616,0.0549968,0.8608675,10.29871,6.968592,12.62711,15.77444,35.5539,6.710171,0.374323,1.800133,5.669637,1.435311,1.956254,0.0913428,0.1129428,0.1016015,7.44427,0.0827614,109.4052,18.066,0.788794,0.0886928,0.1019616,0.0549968,0.8608675,13.51768,13.84487,16.84276,23.05606,66.76352,6.749503,0.374323,1.800133,5.669637,1.435311,0.8569283,0.0913428,0.1129428,0.062142,7.405047,0.0827614,77.29344,10.97996,0.788794,0.0886928,0.1019616,0.0154944,0.8608675,10.29871,6.300611,11.68155,16.12868,36.69523,6.749503,0.374323,1.800133,5.669637,2.013449,0.8648371,0.0913428,0.1129428,0.1016015,7.405047,0.0827614,109.4052,18.066,0.788794,0.0886928,0.1019616,0.0549968,0.8608675,-0.2747895,0.7858602,-0.1575947,1.023363,-1.652971,0.03933208,0,0,0,0.00791973,-1.083508,0,0,0,-0.0392227,0,-32.11173,-7.007308,0,0,0,0,0,-3.493757,-6.090415,-4.373244,-6.258255,-32.86259,0,0,0,0,0.00791973,0.01581764,0,0,0.0394595,0,0,0,0.07873401,0,0,0,0.0395024,0,-0.2747895,1.453841,0.7879715,0.6691217,-2.794307,0,0,0,0,-0.5702177,0.00790879,0,0,0,0,0,-32.11173,-7.007308,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.8541665,1,TRUE
5,53,29,1,B_17,TRUE,86795,0.2945,14.77305,10.2521,14.78596,19.69047,29.60438,6.912054,0.37708,1.765111,5.615615,1.446724,0.870979,0.1247174,0.0435,0.061384,7.451894,0.0318828,77.66888,11.18675,0.775775,0.08672,0.1482725,0.0429358,0.9149208,14.45734,10.13369,13.75752,19.88841,31.3318,6.912054,0.37708,1.725738,5.615615,1.446724,1.940704,0.1247174,0.0435,0.061384,7.491164,0.0318828,109.8498,18.35584,0.775775,0.08672,0.1482725,0.0429358,0.9149208,15.40448,23.23836,27.08769,24.75776,59.16686,6.912054,0.37708,1.765111,5.576095,1.438804,0.8551311,0.1247174,0.0435,0.061384,7.412623,0.0318828,77.66888,11.10797,0.775775,0.08672,0.108725,0.0429358,0.9149208,14.18109,9.383722,13.83663,19.84882,32.07773,6.912054,0.37708,1.725738,5.615615,2.016952,0.8551311,0.1247174,0.0435,0.061384,7.491164,0.0318828,109.8498,18.35584,0.775775,0.08672,0.1482725,0.0429358,0.9149208,0.3157137,0.1184158,1.028441,-0.1979414,-1.727421,0,0,0.03937224,0,0,-1.069725,0,0,0,-0.0392706,0,-32.1809,-7.169089,0,0,0,0,0,-0.6314274,-12.98625,-12.30173,-5.067291,-29.56248,0,0,0,0.03952021,0.00791985,0.01584779,0,0,0,0.03927061,0,0,0.07878151,0,0,0.03954751,0,0,0.5919626,0.8683819,0.9493297,-0.1583528,-2.473354,0,0,0.03937224,0,-0.5702284,0.01584779,0,0,0,-0.0392706,0,-32.1809,-7.169089,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.9243242,1,TRUE
